session,block,query,config,kind,round,series,planning_ms,execution_ms,serialization_ms,planning_hit,planning_memory_kb,shared_hit,shared_read,shared_dirtied,temp_written,io_read_ms,top_rows,top_plan_rows,scan_plan_rows,scan_actual_rows,rows_removed_filter,rows_removed_recheck,exact_heap_blocks,lossy_heap_blocks,indexes_used,config_index,index_used,plan_shape,rows_ok,jit
1,D7-s,D7-s,Y-1,measured,3,D7-s@Y-1,0.462,0.034,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,3,D7-s@Y-0,0.041,2.638,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,J-4,measured,3,D7-s@J-4,0.425,0.055,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,3,D7-s@J-4c,0.032,3.033,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,measured,4,D7-s@J-4,0.433,0.055,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,4,D7-s@Y-0,0.035,2.44,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,measured,4,D7-s@Y-1,0.411,0.029,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,measured,4,D7-s@Y-2,0.403,0.351,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,measured,4,D7-s@J-0y,0.035,27.155,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,J-2,measured,4,D7-s@J-2,0.527,0.046,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,4,D7-s@J-4c,0.037,3.643,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,measured,5,D7-s@J-4,0.517,0.032,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,5,D7-s@J-4c,0.035,3.578,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-2,measured,5,D7-s@J-2,0.551,0.069,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-0y,measured,5,D7-s@J-0y,0.041,25.887,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,Y-2,measured,5,D7-s@Y-2,0.468,0.348,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,Y-1,measured,5,D7-s@Y-1,0.467,0.034,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,5,D7-s@Y-0,0.037,2.774,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,measured,6,D7-s@Y-1,0.466,0.064,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,measured,6,D7-s@Y-2,0.459,0.383,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,measured,6,D7-s@J-0y,0.039,27.755,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,J-2,measured,6,D7-s@J-2,0.51,0.08,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,6,D7-s@J-4c,0.037,3.444,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,measured,6,D7-s@J-4,0.418,0.028,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,6,D7-s@Y-0,0.032,2.383,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,measured,7,D7-s@Y-1,0.39,0.028,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,7,D7-s@Y-0,0.029,2.294,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,J-4,measured,7,D7-s@J-4,0.396,0.025,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,7,D7-s@J-4c,0.029,2.992,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-2,measured,7,D7-s@J-2,0.425,0.034,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-0y,measured,7,D7-s@J-0y,0.036,27.586,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,Y-2,measured,7,D7-s@Y-2,0.531,0.413,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,measured,8,D7-s@J-0y,0.06,28.39,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,J-2,measured,8,D7-s@J-2,0.592,0.11,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,8,D7-s@J-4c,0.045,3.318,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,measured,8,D7-s@J-4,0.404,0.027,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,8,D7-s@Y-0,0.031,3.018,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,measured,8,D7-s@Y-1,0.439,0.048,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,measured,8,D7-s@Y-2,0.405,0.357,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,measured,9,D7-s@J-0y,0.036,26.192,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,Y-2,measured,9,D7-s@Y-2,0.484,0.336,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,Y-1,measured,9,D7-s@Y-1,0.463,0.045,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,9,D7-s@Y-0,0.034,2.825,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,J-4,measured,9,D7-s@J-4,0.477,0.031,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,9,D7-s@J-4c,0.037,3.43,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-2,measured,9,D7-s@J-2,0.474,0.039,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,10,D7-s@J-4c,0.034,3.283,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,measured,10,D7-s@J-4,0.454,0.03,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,10,D7-s@Y-0,0.048,2.698,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,measured,10,D7-s@Y-1,0.46,0.033,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,measured,10,D7-s@Y-2,0.481,0.481,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,measured,10,D7-s@J-0y,0.039,28.061,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,J-2,measured,10,D7-s@J-2,0.528,0.042,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,11,D7-s@J-4c,0.036,3.427,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-2,measured,11,D7-s@J-2,0.497,0.041,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-0y,measured,11,D7-s@J-0y,0.051,26.775,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,Y-2,measured,11,D7-s@Y-2,0.703,0.58,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,Y-1,measured,11,D7-s@Y-1,0.392,0.039,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,11,D7-s@Y-0,0.032,2.432,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,J-4,measured,11,D7-s@J-4,0.4,0.028,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,12,D7-s@Y-0,0.032,2.513,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,measured,12,D7-s@Y-1,0.404,0.037,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,measured,12,D7-s@Y-2,0.438,0.493,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,measured,12,D7-s@J-0y,0.033,25.765,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,J-2,measured,12,D7-s@J-2,0.441,0.059,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,12,D7-s@J-4c,0.033,3.311,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,measured,12,D7-s@J-4,0.438,0.028,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,13,D7-s@Y-0,0.033,2.539,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,J-4,measured,13,D7-s@J-4,0.454,0.047,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,13,D7-s@J-4c,0.03,3.002,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-2,measured,13,D7-s@J-2,0.423,0.04,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-0y,measured,13,D7-s@J-0y,0.035,27.066,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,Y-2,measured,13,D7-s@Y-2,0.538,0.541,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,Y-1,measured,13,D7-s@Y-1,0.641,0.052,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,measured,14,D7-s@Y-2,0.458,0.319,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,measured,14,D7-s@J-0y,0.048,35.312,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,J-2,measured,14,D7-s@J-2,0.439,0.037,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,14,D7-s@J-4c,0.032,3.198,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,measured,14,D7-s@J-4,0.483,0.027,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,14,D7-s@Y-0,0.03,2.35,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,measured,14,D7-s@Y-1,0.413,0.036,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,measured,15,D7-s@Y-2,0.404,0.288,,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,Y-1,measured,15,D7-s@Y-1,0.386,0.026,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,measured,15,D7-s@Y-0,0.026,2.342,,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,J-4,measured,15,D7-s@J-4,0.386,0.025,,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,measured,15,D7-s@J-4c,0.027,3.019,,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-2,measured,15,D7-s@J-2,0.417,0.034,,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-0y,measured,15,D7-s@J-0y,0.034,33.622,,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,Y-0,detail,1,D7-s@Y-0,0.066,3.024,0.001,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,detail,1,D7-s@Y-1,0.528,0.071,0.002,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,detail,1,D7-s@Y-2,0.639,0.385,0.001,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,detail,1,D7-s@J-0y,0.04,30.579,0.001,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,J-2,detail,1,D7-s@J-2,0.546,0.047,0.001,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,detail,1,D7-s@J-4c,0.039,3.607,0.001,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,detail,1,D7-s@J-4,0.457,0.03,0.001,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,D7-s,D7-s,Y-0,forced,1,D7-s@Y-0,0.033,2.65,0.001,0,10,39,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on flat_geog,True,False
1,D7-s,D7-s,Y-1,forced,1,D7-s@Y-1,0.467,0.033,0.001,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Index Scan using flat_geog_gist_idx,True,False
1,D7-s,D7-s,Y-2,forced,1,D7-s@Y-2,0.472,0.515,0.001,0,13,150,0,0,0,,1,1,1,1,0,0,0,0,flat_geog_spgist_idx,flat_geog_spgist_idx,True,Index Scan using flat_geog_spgist_idx,True,False
1,D7-s,D7-s,J-0y,forced,1,D7-s@J-0y,0.038,29.531,0.002,0,12,981,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_doc,True,False
1,D7-s,D7-s,J-2,forced,1,D7-s@J-2,0.559,0.055,0.001,0,22,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Index Scan using jsonb_doc_expr_geog_gist_idx,True,False
1,D7-s,D7-s,J-4c,forced,1,D7-s@J-4c,0.038,4.003,0.002,0,10,879,0,0,0,,1,1,1,1,4999,0,0,0,,,False,Seq Scan on jsonb_geog,True,False
1,D7-s,D7-s,J-4,forced,1,D7-s@J-4,0.481,0.032,0.001,0,13,3,0,0,0,,1,1,1,1,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Index Scan using jsonb_geog_gist_idx,True,False
1,K1,K1,Y-0,warmup,1,K1@Y-0,0.1,3.286,,21,13,42,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
1,K1,K1,Y-1,warmup,1,K1@Y-1,0.055,0.114,,3,14,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
1,K1,K1,Y-2,warmup,1,K1@Y-2,0.049,3.257,,2,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
1,K1,K1,J-0y,warmup,1,K1@J-0y,0.058,31.166,,3,17,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
1,K1,K1,J-2,warmup,1,K1@J-2,0.1,0.214,,3,25,14,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
1,K1,K1,J-4c,warmup,1,K1@J-4c,0.082,4.108,,8,13,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
1,K1,K1,J-4,warmup,1,K1@J-4,0.057,0.108,,0,14,14,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
1,K1,K1g,G-0,warmup,1,K1g@G-0,0.033,1.654,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
1,K1,K1g,G-1,warmup,1,K1g@G-1,0.052,0.056,,3,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
1,K1,K1,Y-0,warmup,2,K1@Y-0,0.036,3.223,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
1,K1,K1g,G-1,warmup,2,K1g@G-1,0.039,0.054,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
1,K1,K1g,G-0,warmup,2,K1g@G-0,0.032,1.637,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
1,K1,K1,J-4,warmup,2,K1@J-4,0.042,0.118,,0,14,14,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
1,K1,K1,J-4c,warmup,2,K1@J-4c,0.036,4.087,,0,13,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
1,K1,K1,J-2,warmup,2,K1@J-2,0.063,0.198,,0,25,14,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
1,K1,K1,J-0y,warmup,2,K1@J-0y,0.062,30.547,,0,17,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
1,K1,K1,Y-2,warmup,2,K1@Y-2,0.053,3.415,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
1,K1,K1,Y-1,warmup,2,K1@Y-1,0.046,0.103,,0,14,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
1,K1,K1,Y-2,warmup,3,K1@Y-2,0.041,3.049,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
1,K1,K1,J-0y,warmup,3,K1@J-0y,0.043,25.609,,0,17,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
1,K1,K1,J-2,warmup,3,K1@J-2,0.067,0.181,,0,25,14,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
