comparison,block,a,b,metric,a_median,a_p25,a_p75,a_min,a_max,b_median,b_p25,b_p75,b_min,b_max,ratio_b_over_a,rule,result
update mechanism json (separate): text regexp vs jsonb_set cast,UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-json-cast/X-1,shared_dirtied,2639.0,2639.0,2639.0,2639.0,2639.0,2638.0,2638.0,2638.0,2638.0,2638.0,0.9996210685865858,min-max ranges non-overlapping,consistent: UB-json-cast/X-1 lower
update mechanism json (separate): text regexp vs jsonb_set cast,UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-json-cast/X-1,io_extends,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1.0,min-max ranges non-overlapping,identical
update mechanism json (separate): text regexp vs jsonb_set cast,UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-json-cast/X-1,heap_growth,10231808.0,10231808.0,10231808.0,10231808.0,10231808.0,10231808.0,10231808.0,10231808.0,10231808.0,10231808.0,1.0,min-max ranges non-overlapping,identical
update mechanism json (separate): text regexp vs jsonb_set cast,UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-json-cast/X-1,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
update mechanism json (separate): text regexp vs jsonb_set cast,UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-json-cast/X-1,secondary_index_growth,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,1.0,min-max ranges non-overlapping,identical
update mechanism json (separate): text regexp vs jsonb_set cast,UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-json-cast/X-1,dead_after,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,1.0,min-max ranges non-overlapping,identical
update mechanism json (separate): text regexp vs jsonb_set cast,UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-json-cast/X-1,hot_updates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
update mechanism json (separate): text regexp vs jsonb_set cast,UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-json-cast/X-1,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,min-max ranges non-overlapping,consistent: UB-json-text/X-1 lower
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,exec_ms,1933.738,1921.098,1990.517,1886.751,2056.784,932.761,865.614,973.652,779.075,989.252,0.4823616229292696,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: UB-jsonb/X-1 faster
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,client_total_ms,1949.313,1935.516,2008.9379999999999,1891.001,2062.995,940.338,883.152,980.971,786.3660000000001,999.165,0.48239456670119163,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: UB-jsonb/X-1 faster
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,explain_wal_bytes,20497306.0,20497306.0,20497306.0,20497306.0,20497306.0,18045847.0,18045847.0,18045847.0,18045847.0,18045847.0,0.8804009170766148,min-max ranges non-overlapping,consistent: UB-jsonb/X-1 lower
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,lsn_diff_bytes,20670464.0,20670440.0,20675800.0,20670440.0,20676552.0,18194656.0,18194656.0,18194680.0,18194656.0,18196856.0,0.8802248464282175,min-max ranges non-overlapping,consistent: UB-jsonb/X-1 lower
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,stat_wal_records,40527.0,40526.0,40528.0,40526.0,40528.0,40526.0,40526.0,40527.0,40526.0,40528.0,0.999975325091914,min-max ranges non-overlapping,overlapping
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,stat_wal_fpi,1319.0,1318.0,1319.0,1318.0,1320.0,1048.0,1048.0,1049.0,1048.0,1049.0,0.7945413191811979,min-max ranges non-overlapping,consistent: UB-jsonb/X-1 lower
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,shared_dirtied,2639.0,2639.0,2639.0,2639.0,2639.0,2099.0,2099.0,2099.0,2099.0,2099.0,0.7953770367563471,min-max ranges non-overlapping,consistent: UB-jsonb/X-1 lower
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,io_extends,1317.0,1317.0,1317.0,1317.0,1317.0,1047.0,1047.0,1047.0,1047.0,1047.0,0.7949886104783599,min-max ranges non-overlapping,consistent: UB-jsonb/X-1 lower
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,heap_growth,10231808.0,10231808.0,10231808.0,10231808.0,10231808.0,8019968.0,8019968.0,8019968.0,8019968.0,8019968.0,0.7838270616493195,min-max ranges non-overlapping,consistent: UB-jsonb/X-1 lower
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,secondary_index_growth,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,442368.0,1.0,min-max ranges non-overlapping,identical
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,dead_after,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,1.0,min-max ranges non-overlapping,identical
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,hot_updates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
"update mechanism (separate, not a type verdict): json text regexp vs jsonb jsonb_set",UB-R5000,UB-R5000/UB-json-text/X-1,UB-R5000/UB-jsonb/X-1,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,min-max ranges non-overlapping,consistent: UB-json-text/X-1 lower
