session,run,series,block,stmt,label,type,config,group,kind,round,attempt,used,retry_requested,flags,check_ok,exec_ms,per_row_ms,planning_ms,client_begin_ms,client_stmt_ms,client_commit_ms,client_total_ms,snapshot_gap_ms,explain_wal_records,explain_wal_bytes,explain_wal_fpi,loop_wal_bytes,lsn_diff_bytes,commit_and_page_overhead_bytes,stat_wal_records,stat_wal_fpi,stat_wal_bytes,stat_wal_buffers_full,stat_wal_write,stat_wal_sync,stat_wal_write_ms,stat_wal_sync_ms,shared_hit,shared_read,shared_dirtied,shared_written,temp_written,planning_shared_hit,io_hits,io_reads,io_writes,io_extends,io_fsyncs,io_write_ms,io_extend_ms,io_fsync_ms,rows_inserted,rows_updated,hot_updates,newpage_updates,live_after,dead_after,heap_bytes_before,heap_bytes_after,heap_growth,heap_pages_after,fsm_bytes_after,vm_bytes_after,toast_bytes_before,toast_bytes_after,toast_growth,toast_index_growth,pkey_growth,secondary_index_bytes_before,secondary_index_bytes_after,secondary_index_growth,index_bytes_after,docs_compressed_before,docs_compressed_after,docs_external_before,docs_external_after,doc_stored_bytes_before,doc_stored_bytes_after,updated_text_differs,updated_stored_text_bytes,updated_expected_text_bytes,extra_checkpoints_in_cycle,others_connected,plan_shape
1,UA-1/jsonb/X-3/d01,UA-1/jsonb/X-3,UA-1,UA-1,jsonb,jsonb,X-3,separate: GIN (jsonb only),detail,1,1,True,False,,True,76.27,,0.447,0.379,77.601,4.251,82.23100000000001,161.811,2211,2925822,286,,2949680,23858,2212.0,286.0,2925856.0,0.0,2.0,0.0,3.8510000000023865,0.0,5643,50,390,99,0,3,6744.0,50.0,0.0,99.0,0.0,0.0,4.889000000001033,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,4227072,4628480,401408,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_i3_gin_jsonb_path_ops"":4120576,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-1/jsonb/X-4/d01,UA-1/jsonb/X-4,UA-1,UA-1,jsonb,jsonb,X-4,separate: GIN (jsonb only),detail,1,1,True,False,,True,63.761,,0.28,0.178,64.602,2.489,67.269,111.285,2527,3389006,286,,3414864,25858,2528.0,286.0,3389040.0,0.0,2.0,0.0,2.2929999999978463,0.0,6118,50,469,177,0,3,7228.0,50.0,0.0,177.0,0.0,0.0,4.658999999999651,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,8749056,9789440,1040384,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_i2_gin_jsonb_ops"":5160960,""access_log_jsonb_w_i3_gin_jsonb_path_ops"":4120576,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-0/w01,UA-2/json/X-0,UA-2,UA-2,json,json,X-0,head-to-head,warmup,1,1,True,False,,True,26.365,,0.428,0.423,27.95,11.293,39.666,140.047,714,2103892,240,,2124848,20956,715.0,240.0,2103926.0,0.0,2.0,0.0,8.148999999997613,0.0,3104,0,303,59,0,3,4424.0,0.0,0.0,59.0,0.0,0.0,3.8739999999997963,0.0,0.0,238.0,0.0,238.0,10000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-0/w01,UA-2/jsonb/X-0,UA-2,UA-2,jsonb,jsonb,X-0,head-to-head,warmup,1,1,True,False,,True,36.04,,0.295,0.229,37.612,1.388,39.229,109.445,713,2227253,240,,2248152,20899,714.0,240.0,2227287.0,0.0,2.0,0.0,0.9939999999987776,0.0,2836,0,294,50,0,3,3893.0,0.0,0.0,50.0,0.0,0.0,2.2780000000002474,0.0,0.0,238.0,1.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-1/w01,UA-2/json/X-1,UA-2,UA-2,json,json,X-1,head-to-head,warmup,1,1,True,False,,True,90.058,,0.352,0.286,91.226,3.864,95.376,164.638,1919,2488362,284,,2510704,22342,1920.0,284.0,2488396.0,0.0,2.0,0.0,3.5130000000062864,0.0,5438,48,348,60,0,3,6795.0,48.0,0.0,60.0,0.0,0.0,2.779000000000451,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-1/w01,UA-2/jsonb/X-1,UA-2,UA-2,jsonb,jsonb,X-1,head-to-head,warmup,1,1,True,False,,True,36.024,,0.391,0.283,37.043,17.602,54.928,137.155,1920,2626625,286,,2648984,22359,1922.0,287.0,2632072.0,0.0,2.0,0.0,16.12800000000425,0.0,5171,50,341,51,0,3,6267.0,50.0,0.0,51.0,0.0,0.0,1.9210000000002765,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-4/w01,UA-2/jsonb/X-4,UA-2,UA-2,jsonb,jsonb,X-4,separate: GIN (jsonb only),warmup,1,1,True,False,,True,147.014,,0.696,0.4,148.661,18.362,167.423,285.908,2519,3383067,286,,3408856,25789,2520.0,286.0,3383101.0,0.0,2.0,0.0,16.054000000003725,0.0,6121,50,466,174,0,3,7231.0,50.0,0.0,174.0,0.0,0.0,9.86200000000099,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,8749056,9764864,1015808,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_i2_gin_jsonb_ops"":5136384,""access_log_jsonb_w_i3_gin_jsonb_path_ops"":4120576,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-4/w02,UA-2/jsonb/X-4,UA-2,UA-2,jsonb,jsonb,X-4,separate: GIN (jsonb only),warmup,2,1,True,False,,True,116.296,,0.354,0.291,117.47,3.329,121.08999999999999,197.877,2519,3383067,286,,3408840,25773,2523.0,289.0,3396248.0,0.0,2.0,0.0,1.4380000000019209,0.0,6121,50,466,174,0,3,7271.0,50.0,0.0,174.0,0.0,0.0,7.7849999999998545,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,8749056,9764864,1015808,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_i2_gin_jsonb_ops"":5136384,""access_log_jsonb_w_i3_gin_jsonb_path_ops"":4120576,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-1/w02,UA-2/jsonb/X-1,UA-2,UA-2,jsonb,jsonb,X-1,head-to-head,warmup,2,1,True,False,,True,73.349,,0.564,0.397,75.179,18.561,94.137,218.981,1920,2626625,286,,2648992,22367,1921.0,286.0,2626659.0,0.0,2.0,0.0,17.971000000005006,0.0,5171,50,341,51,0,3,6269.0,50.0,0.0,51.0,0.0,0.0,4.180000000000291,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-1/w02,UA-2/json/X-1,UA-2,UA-2,json,json,X-1,head-to-head,warmup,2,1,True,False,,True,87.231,,0.568,0.291,88.643,4.817,93.751,166.517,1919,2488362,284,,2510680,22318,1921.0,285.0,2493797.0,0.0,2.0,0.0,4.476999999998952,0.0,5438,48,348,60,0,3,6797.0,48.0,0.0,60.0,0.0,0.0,2.7930000000014843,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-0/w02,UA-2/jsonb/X-0,UA-2,UA-2,jsonb,jsonb,X-0,head-to-head,warmup,2,1,True,False,,True,35.563,,0.349,0.275,36.766,4.781,41.821999999999996,107.348,713,2227253,240,,2248832,21579,715.0,241.0,2227984.0,0.0,2.0,0.0,4.0789999999979045,0.0,2836,0,294,50,0,3,3888.0,0.0,0.0,50.0,0.0,0.0,2.0309999999990396,0.0,0.0,238.0,1.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-0/w02,UA-2/json/X-0,UA-2,UA-2,json,json,X-0,head-to-head,warmup,2,1,True,False,,True,17.346,,1.312,0.501,19.759,3.937,24.197000000000003,84.643,714,2103892,240,,2124832,20940,715.0,240.0,2103926.0,0.0,1.0,0.0,3.6160000000018044,0.0,3104,0,303,59,0,3,4431.0,0.0,0.0,59.0,0.0,0.0,2.2839999999996508,0.0,0.0,238.0,0.0,238.0,10000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-0/w03,UA-2/jsonb/X-0,UA-2,UA-2,jsonb,jsonb,X-0,head-to-head,warmup,3,1,True,False,,True,59.315,,0.483,0.369,61.057,16.992,78.418,202.291,713,2227253,240,,2248128,20875,715.0,240.0,2227337.0,0.0,2.0,0.0,16.283000000003085,0.0,2836,0,294,50,0,3,3888.0,0.0,0.0,50.0,0.0,0.0,3.514999999999418,0.0,0.0,238.0,1.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-0/w03,UA-2/json/X-0,UA-2,UA-2,json,json,X-0,head-to-head,warmup,3,1,True,False,,True,27.293,,0.444,0.367,29.339,16.194,45.9,144.051,714,2103892,240,,2124832,20940,715.0,240.0,2103926.0,0.0,1.0,0.0,15.527000000001863,0.0,3104,0,303,59,0,3,4424.0,0.0,0.0,59.0,0.0,0.0,3.7619999999988067,0.0,0.0,238.0,0.0,238.0,10000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-1/w03,UA-2/jsonb/X-1,UA-2,UA-2,jsonb,jsonb,X-1,head-to-head,warmup,3,1,True,False,,True,42.706,,0.277,0.187,43.721,16.197,60.10499999999999,131.299,1920,2626625,286,,2648992,22367,1921.0,286.0,2626659.0,0.0,2.0,0.0,15.799999999995634,0.0,5171,50,341,51,0,3,6265.0,50.0,0.0,51.0,0.0,0.0,2.4549999999999272,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-1/w03,UA-2/json/X-1,UA-2,UA-2,json,json,X-1,head-to-head,warmup,3,1,True,False,,True,84.952,,0.351,0.281,86.099,3.212,89.59200000000001,160.321,1919,2488362,284,,2510680,22318,1921.0,285.0,2493801.0,0.0,2.0,0.0,2.8919999999998254,0.0,5438,48,348,60,0,3,6797.0,48.0,0.0,60.0,0.0,0.0,2.6039999999993597,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-4/w03,UA-2/jsonb/X-4,UA-2,UA-2,jsonb,jsonb,X-4,separate: GIN (jsonb only),warmup,3,1,True,False,,True,120.698,,0.361,0.285,121.963,16.8,139.048,215.124,2519,3383067,286,,3408840,25773,2520.0,286.0,3383101.0,0.0,2.0,0.0,16.393000000003667,0.0,6121,50,466,174,0,3,7231.0,50.0,0.0,174.0,0.0,0.0,8.167999999999665,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,8749056,9764864,1015808,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_i2_gin_jsonb_ops"":5136384,""access_log_jsonb_w_i3_gin_jsonb_path_ops"":4120576,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-4/m01,UA-2/jsonb/X-4,UA-2,UA-2,jsonb,jsonb,X-4,separate: GIN (jsonb only),measured,1,1,True,False,,True,99.307,,0.367,0.236,100.495,17.703,118.43400000000001,194.806,2519,3383067,286,,3408840,25773,2520.0,286.0,3383101.0,0.0,2.0,0.0,17.289999999993597,0.0,6121,50,466,174,0,3,7229.0,50.0,0.0,174.0,0.0,0.0,6.908000000001266,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,8749056,9764864,1015808,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_i2_gin_jsonb_ops"":5136384,""access_log_jsonb_w_i3_gin_jsonb_path_ops"":4120576,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-1/m01,UA-2/json/X-1,UA-2,UA-2,json,json,X-1,head-to-head,measured,1,1,True,False,,True,98.272,,0.341,0.29,99.42,5.059,104.769,172.523,1919,2488362,284,,2510696,22334,1920.0,284.0,2488396.0,0.0,3.0,0.0,3.187000000005355,0.0,5438,48,348,60,0,3,6797.0,48.0,0.0,60.0,0.0,0.0,2.6569999999992433,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-1/m01,UA-2/jsonb/X-1,UA-2,UA-2,jsonb,jsonb,X-1,head-to-head,measured,1,1,True,False,,True,45.667,,0.364,0.284,46.892,4.729,51.905,136.039,1920,2626625,286,,2648968,22343,1921.0,286.0,2626659.0,0.0,1.0,0.0,4.388999999995576,0.0,5171,50,341,51,0,3,6267.0,50.0,0.0,51.0,0.0,0.0,2.6309999999994034,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-0/m01,UA-2/json/X-0,UA-2,UA-2,json,json,X-0,head-to-head,measured,1,1,True,False,,True,22.598,,0.311,0.307,23.713,5.201,29.221,97.824,714,2103892,240,,2124832,20940,715.0,240.0,2103926.0,0.0,2.0,0.0,4.793000000005122,0.0,3104,0,303,59,0,3,4424.0,0.0,0.0,59.0,0.0,0.0,3.459000000000742,0.0,0.0,238.0,0.0,238.0,10000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-0/m01,UA-2/jsonb/X-0,UA-2,UA-2,jsonb,jsonb,X-0,head-to-head,measured,1,1,True,False,,True,36.209,,0.296,0.311,37.524,14.209,52.044,122.181,713,2227253,240,,2248128,20875,714.0,240.0,2227287.0,0.0,1.0,0.0,13.790000000000873,0.0,2836,0,294,50,0,3,3894.0,0.0,0.0,50.0,0.0,0.0,2.0230000000010477,0.0,0.0,238.0,1.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-0/m02,UA-2/json/X-0,UA-2,UA-2,json,json,X-0,head-to-head,measured,2,1,True,False,,True,25.744,,0.454,0.388,27.873,15.75,44.011,145.424,714,2103892,240,,2124832,20940,717.0,241.0,2109385.0,0.0,1.0,0.0,15.157999999995809,0.0,3104,0,303,59,0,3,4424.0,0.0,0.0,59.0,0.0,0.0,3.6010000000005675,0.0,0.0,238.0,0.0,238.0,10000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-0/m02,UA-2/jsonb/X-0,UA-2,UA-2,jsonb,jsonb,X-0,head-to-head,measured,2,1,True,False,,True,39.143,,0.333,0.321,40.423,14.785,55.528999999999996,148.18,713,2227253,240,,2248152,20899,714.0,240.0,2227287.0,0.0,1.0,0.0,14.330999999998312,0.0,2836,0,294,50,0,3,3888.0,0.0,0.0,50.0,0.0,0.0,2.239000000001397,0.0,0.0,238.0,1.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,0,0,0,"{""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/json/X-1/m02,UA-2/json/X-1,UA-2,UA-2,json,json,X-1,head-to-head,measured,2,1,True,False,,True,100.738,,0.339,0.295,101.998,2.279,104.572,180.071,1919,2488362,284,,2510680,22318,1920.0,284.0,2488396.0,0.0,2.0,0.0,1.930000000000291,0.0,5438,48,348,60,0,3,6797.0,48.0,0.0,60.0,0.0,0.0,4.106000000001586,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10723328,483328.0,1309,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8433401,0,396761,396761,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-2/jsonb/X-1/m02,UA-2/jsonb/X-1,UA-2,UA-2,jsonb,jsonb,X-1,head-to-head,measured,2,1,True,False,,True,49.596,,0.345,0.244,50.731,15.527,66.502,159.067,1920,2626625,286,,2648968,22343,1921.0,286.0,2626659.0,0.0,2.0,0.0,15.167999999997846,0.0,5171,50,341,51,0,3,6267.0,50.0,0.0,51.0,0.0,0.0,2.394000000000233,0.0,0.0,238.0,0.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2878,0,0,7219683,7221945,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
