phase,mode,batch,query,type,round,planning_ms,execution_ms,serialization_ms,output_kb,top_node,plan_shape,top_plan_rows,top_actual_rows,scan_plan_rows,scan_actual_rows,scan_rows_removed_by_filter,shared_hit_blocks,shared_read_blocks,temp_written_blocks,io_read_ms,serialization_shared_hit_blocks,planning_shared_hit_blocks,planning_memory_used_kb,jit,settings,kind,indexes_used,exact_heap_blocks,lossy_heap_blocks,rows_removed_by_index_recheck
I-2,default,1,C1c,jsonb,13,0.054,0.093,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,default,1,C1c,jsonb,14,0.069,0.096,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,default,1,C1c,jsonb,15,0.056,0.096,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,default,1,C1c,jsonb,1,0.056,0.097,0.001,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i2_gin_jsonb_ops,3,0,0
I-2,default,1,C1d,jsonb,1,0.056,1.577,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,2,0.057,0.861,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,3,0.057,0.815,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,1,0.057,0.837,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,2,0.057,0.814,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,3,0.057,0.804,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,4,0.059,0.801,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,5,0.056,0.803,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,6,0.056,0.791,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,7,0.056,0.802,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,8,0.056,0.792,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,9,0.059,0.801,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,10,0.056,0.784,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,11,0.056,0.793,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,12,0.058,0.813,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,13,0.057,0.853,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,14,0.06,0.839,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,15,0.087,1.302,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C1d,jsonb,1,0.082,1.318,0.036,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i2_gin_jsonb_ops,198,0,0
I-2,default,1,C2,jsonb,1,0.076,23.767,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-2,default,1,C2,jsonb,2,0.076,16.73,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-2,default,1,C2,jsonb,3,0.065,12.155,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-2,default,1,C2,jsonb,1,0.087,11.939,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,2,0.077,12.41,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,3,0.069,12.28,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,4,0.064,12.559,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,5,0.072,12.931,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,6,0.067,12.763,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,7,0.074,13.163,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,8,0.085,12.098,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,9,0.066,11.577,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,10,0.061,11.959,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,11,0.068,11.888,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,12,0.065,12.186,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,13,0.07,12.19,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,14,0.077,12.614,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,15,0.07,12.589,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,C2,jsonb,1,0.072,11.737,0.002,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,16,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-2,default,1,C3,jsonb,1,0.169,0.433,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,4,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,2,0.057,0.239,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,3,0.05,0.218,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,1,0.047,0.229,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,2,0.048,0.215,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,3,0.058,0.216,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,4,0.048,0.214,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,5,0.048,0.214,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,6,0.047,0.215,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,7,0.068,0.204,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,8,0.045,0.203,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,9,0.045,0.223,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,10,0.047,0.209,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,11,0.084,0.26,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,12,0.049,0.215,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,13,0.046,0.209,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,14,0.047,0.208,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,15,0.048,0.215,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3,jsonb,1,0.048,0.217,0.002,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i2_gin_jsonb_ops,31,0,1
I-2,default,1,C3b,jsonb,1,0.055,0.098,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,4,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,2,0.047,0.093,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,3,0.062,0.103,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,1,0.049,0.094,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,2,0.048,0.093,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,3,0.047,0.093,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,4,0.047,0.093,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,5,0.047,0.093,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,6,0.048,0.093,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,7,0.046,0.093,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,8,0.046,0.092,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,9,0.046,0.092,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,10,0.047,0.092,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,11,0.049,0.095,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,12,0.049,0.096,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,13,0.052,0.099,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,14,0.068,0.098,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,15,0.049,0.097,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,C3b,jsonb,1,0.049,0.097,0.002,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,27,0,0,,0,1,18,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i2_gin_jsonb_ops,12,0,0
I-2,default,1,Q21,jsonb,1,0.043,13.975,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-2,default,1,Q21,jsonb,2,0.075,13.649,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-2,default,1,Q21,jsonb,3,0.065,13.551,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-2,default,1,Q21,jsonb,1,0.064,13.264,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,2,0.068,12.612,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,3,0.053,13.503,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,4,0.116,15.9,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,5,0.148,17.078,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,6,0.06,13.345,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,7,0.066,15.619,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,8,0.116,15.408,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,9,0.072,14.625,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
